code,公司名稱,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,
1101,台泥,10689860,10102468,8964476,5.81,19.24,68937060,67307812,2.42,"以上營收不包含停業部門營收:111年8月 0 仟元暨110年8月595,903仟元；111年1-8月 0 仟元暨110年1-8月8,113,370仟元",10689860
1102,亞泥,7069221,7864622,7193266,-10.11,-1.72,59102719,54657145,8.13,-,7069221
1103,嘉泥,182371,178825,166022,1.98,9.84,1388559,1453918,-4.49,-,182371
1104,環泥,605512,580420,431224,4.32,40.41,4466788,3829973,16.62,-,605512
1108,幸福,390053,326691,249977,19.39,56.03,2599544,2635052,-1.34,去年同期本公司石材減產，致本月與去年同期相較增加50%以上。,390053
1109,信大,478276,557403,591358,-14.19,-19.12,4040555,4781224,-15.49,-,478276
1110,東泥,176935,134470,109276,31.57,61.91,1073546,1203643,-10.8,主要係母公司東南水泥股份有限公司以及子公司東南高良資源再生股份有限公司銷貨收入較去年同期增加,176935
1201,味全,2008672,1907939,1917771,5.27,4.73,13379758,13034161,2.65,-,2008672
1203,味王,546197,514516,540451,6.15,1.06,4173247,3974812,4.99,-,546197
1210,大成,10578033,9161168,7913624,15.46,33.66,73074148,65837966,10.99,-,10578033
1213,大飲,38696,29503,42312,31.15,-8.54,266205,299920,-11.24,-,38696
1215,卜蜂,2393814,2400161,2037783,-0.26,17.47,18832593,16013397,17.6,-,2393814
1216,統一,48654713,47295432,41942340,2.87,16.0,350684373,316592095,10.76,-,48654713
1217,愛之味,634623,512688,605106,23.78,4.87,3378583,3320654,1.74,-,634623
1218,泰山,1054476,1023417,960802,3.03,9.74,7420131,6565812,13.01,-,1054476
1219,福壽,1352250,1321525,1167521,2.32,15.82,11165467,9590926,16.41,-,1352250
1220,台榮,314062,294528,265446,6.63,18.31,2260624,2021307,11.83,-,314062
1225,福懋油,1333748,1301087,1052440,2.51,26.72,9949131,8401897,18.41,-,1333748
1227,佳格,2686715,2146094,2813843,25.19,-4.51,17555478,21048567,-16.59,-,2686715
1229,聯華,831107,906199,793517,-8.28,4.73,8337876,7217042,15.53,-,831107
1231,聯華食,976319,987622,887835,-1.14,9.96,6937135,6247836,11.03,-,976319
1232,大統益,2186695,1798053,1634616,21.61,33.77,15617873,12951642,20.58,-,2186695
1233,天仁,158102,148964,137571,6.13,14.92,1176372,1132169,3.9,-,158102
1234,黑松,1074526,952900,853329,12.76,25.92,6074514,6001388,1.21,-,1074526
1235,興泰,6974,3274,2284,113.01,205.34,19578,12009,63.02,本期銷貨收入較去年同期增加208.2萬，子公司昇鋒本期股利收入較去年同期增加260.8萬,6974
1236,宏亞,221454,170333,107836,30.01,105.36,1320028,1049765,25.74,主因節慶挪移使中秋業績落點在110年9月及111年8月，造成兩期差異比例較大。,221454
1702,南僑,1710172,1604189,1662626,6.6,2.85,13221922,12742164,3.76,-,1710172
1737,臺鹽,334505,305192,364313,9.6,-8.18,2436397,2455665,-0.78,-,334505
3054,立萬利,2518,3012,3153,-16.4,-20.13,21456,35392,-39.37,-,2518
1301,台塑,17450790,19936058,23158607,-12.46,-24.64,182314985,177757514,2.56,-,17450790
1303,南亞,27507669,27970940,37422239,-1.65,-26.49,252302767,267916767,-5.82,-,27507669
1304,台聚,5215901,5657528,6074485,-7.8,-14.13,45901121,46012825,-0.24,-,5215901
1305,華夏,1190704,1560080,1751859,-23.67,-32.03,12898207,13136609,-1.81,-,1190704
1307,三芳,1118509,923832,513232,21.07,117.93,7361271,5717710,28.74,"因110年8月越南地區因疫情當地政府實施防疫政策,導致重要客戶封廠暫時停止營運,無法交貨,營收因而減少",1118509
1308,亞聚,1082981,969456,788485,11.71,37.34,6541755,5798109,12.82,-,1082981
1309,台達化,1529912,1586565,1846662,-3.57,-17.15,12741266,13646901,-6.63,-,1529912
1310,台苯,851722,1314555,1130863,-35.2,-24.68,9524028,7826366,21.69,-,851722
1312,國喬,1405126,1382426,1877342,1.64,-25.15,12827409,14949192,-14.19,-,1405126
1313,聯成,5052422,5993125,7666218,-15.69,-34.09,51008382,52720891,-3.24,-,5052422
1314,中石化,1941044,2318156,3348017,-16.26,-42.02,19780573,23187613,-14.69,-,1941044
1315,達新,306497,212786,209850,44.04,46.05,1824757,1580283,15.47,-,306497
1321,大洋,550848,474542,545282,16.07,1.02,4747490,4228747,12.26,-,550848
1323,永裕,327512,321947,334429,1.72,-2.06,2538080,2418615,4.93,-,327512
1324,地球,75027,73983,92497,1.41,-18.88,665718,698589,-4.7,-,75027
1325,恆大,44949,50686,44447,-11.31,1.12,396140,991930,-60.06,新冠肺炎各類防疫物資競爭激烈。,44949
1326,台化,28666166,31249506,30621450,-8.26,-6.38,263105895,240891981,9.22,-,28666166
4306,炎洲,1189836,1253875,1464255,-5.1,-18.74,10448361,11524565,-9.33,-,1189836
1402,遠東新,21973635,22144589,19327770,-0.77,13.68,176791914,153140150,15.44,-,21973635
1409,新纖,4216488,4072380,4049279,3.53,4.12,32859362,28835306,13.95,-,4216488
1410,南染,29489,30028,43566,-1.79,-32.31,261861,323180,-18.97,-,29489
1413,宏洲,263208,219957,260225,19.66,1.14,2259957,1895692,19.21,-,263208
1414,東和,55727,60543,66782,-7.95,-16.55,502779,533911,-5.83,-,55727
1417,嘉裕,117306,120361,74018,-2.53,58.48,949499,788304,20.44,因參與國軍服裝供售業務，致使營收增加,117306
1418,東華,701,427,4421,64.16,-84.14,10769,34715,-68.97,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,701
1419,新紡,312131,270399,223987,15.43,39.35,2045550,1575081,29.86,-,312131
1423,利華,14789,10059,12666,47.02,16.76,126975,129626,-2.04,-,14789
1434,福懋,2965754,2957701,2453091,0.27,20.89,24118908,21842204,10.42,-,2965754
1440,南紡,1615212,1727479,1414727,-6.49,14.17,14732944,13788146,6.85,-,1615212
1441,大東,108145,141393,113796,-23.51,-4.96,1098807,1001774,9.68,-,108145
1444,力麗,1110060,1124306,1017562,-1.26,9.09,8853750,6903420,28.25,-,1110060
1445,大宇,124480,129689,102038,-4.01,21.99,965298,769556,25.43,-,124480
1446,宏和,10478,20368,15769,-48.55,-33.55,98040,142538,-31.21,-,10478
1447,力鵬,2719435,3157856,1980684,-13.88,37.29,19987066,16034480,24.65,-,2719435
1449,佳和,232128,182939,191301,26.88,21.34,1730455,1889282,-8.4,-,232128
1451,年興,825466,861416,815573,-4.17,1.21,6129664,5165828,18.65,-,825466
1452,宏益,134402,135987,171621,-1.16,-21.68,1295841,1343026,-3.51,-,134402
1454,台富,157137,155473,128509,1.07,22.27,1264080,1065479,18.63,-,157137
1455,集盛,694537,742046,987059,-6.4,-29.63,6811999,7101980,-4.08,-,694537
1457,宜進,365255,309944,356213,17.84,2.53,3062658,2770896,10.52,-,365255
1459,聯發,132777,162430,200609,-18.25,-33.81,1491607,1685817,-11.52,-,132777
1460,宏遠,925749,835539,920232,10.79,0.59,6702935,5960951,12.44,-,925749
1463,強盛,37194,43449,28601,-14.39,30.04,332205,290417,14.38,-,37194
1464,得力,1055023,981694,802061,7.46,31.53,8215288,6659029,23.37,-,1055023
1465,偉全,60397,40660,35555,48.54,69.86,349669,240659,45.29,係因客戶出貨增加所致。,60397
1466,聚隆,215180,228599,333540,-5.87,-35.48,1981140,2368177,-16.34,-,215180
1467,南緯,547415,522042,522945,4.86,4.67,4333999,4207738,3.0,-,547415
1468,昶和,132643,152071,88023,-12.77,50.69,910870,714337,27.51,因紹興新產線己達生產規模，並台灣外銷訂單增加。,132643
1470,大統新創,84491,70402,87710,20.01,-3.67,664123,589051,12.74,-,84491
1473,台南,707355,787362,475063,-10.16,48.89,5501065,3695021,48.87,-,707355
1474,弘裕,286882,264396,318031,8.5,-9.79,2260325,2236211,1.07,-,286882
1475,業旺,83865,104255,37495,-19.55,123.66,753228,153716,390.01,主要開始銷售染劑產品,83865
1476,儒鴻,3913925,3899629,2544549,0.36,53.81,29206423,24015325,21.61,去年生產基地因受疫情隔離政策影響，縮減部分產能造成營收萎縮，致基期較低，今年已恢復正常生產及出口。,3913925
1477,聚陽,3261778,3718403,2754378,-12.28,18.42,22292729,18741487,18.94,-,3261778
4414,如興,1311522,1778776,1493036,-26.26,-12.15,11660361,10989438,6.1,-,1311522
4426,利勤,120036,140625,39970,-14.64,200.31,847785,474300,78.74,因遇季節性訂單出貨,120036
4438,廣越,2558539,2473638,1441478,3.43,77.49,12862198,8114053,58.51,客戶需求增加，帶動營收增長。,2558539
4440,宜新實業,135067,126887,170421,6.44,-20.74,1055225,1171722,-9.94,-,135067
1503,士電,2575587,2353474,2339338,9.43,10.09,20275359,18664549,8.63,-,2575587
